CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
9504	9999	160	0.7297	63.998
12948	12964	160	0.814	-146.058
9453	10049	160	0.715	91.016
9551	12985	160	0.7224	-146.057
9977	9981	160	0.9529	78.014
12949	12999	160	0.701	30.011
5622	9999	160	0.7602	-68.044
9421	10049	160	0.7724	128.003
5622	12985	160	0.7368	-308.110
3444	12966	160	0.8631	-78.014
4146	9551	160	0.7392	-78.014
9504	12985	160	0.7334	-176.068
12948	12949	160	0.7617	183.045
9982	11401	160	0.711	25.032
10117	11366	160	0.745	60.003
3606	10117	160	0.7325	-0.001
9522	10030	160	0.7544	200.086
9421	9522	160	0.8688	15.995
9982	13012	160	0.7492	-162.053
12999	13047	160	0.7934	-183.060
9983	9999	160	0.721	-128.048
11355	12949	160	0.8837	-333.077
9981	10049	160	0.7643	219.990
11380	12956	160	0.7208	15.977
12966	12985	160	0.7609	-15.994
13022	13047	160	0.7501	146.044
3444	3606	160	0.7504	146.058
9978	10049	160	0.862	-146.057
10117	12999	160	0.7609	36.988
9977	10049	160	0.7691	298.004
10117	11371	160	0.711	394.067
10049	13012	160	0.7337	-121.027
10049	11401	160	0.7291	66.058
3444	12988	160	0.7589	-15.995
1058	5622	160	0.7174	18.011
1355	5622	160	0.8971	15.995
3444	10030	160	0.7099	230.097
9981	9999	160	0.7018	224.029
9977	13012	160	0.7652	176.977
1355	10030	160	0.8459	31.990
9442	9462	160	0.8359	78.013
3444	13047	160	0.9461	-0.014
3606	9522	160	0.7402	-116.047
10117	13047	160	0.7567	-146.072
4146	10117	160	0.7546	15.995
5622	9977	160	0.7745	-370.086
11380	12948	160	0.7924	-224.072
9421	13012	160	0.7464	6.976
9977	9982	160	0.7548	339.030
9504	9983	160	0.7913	192.046
4913	4939	160	0.9025	78.014
12966	12999	160	0.7487	261.060
3606	10030	160	0.7378	84.039
11355	11380	160	0.8561	-292.050
12988	13047	160	0.7825	15.980
9421	9977	160	0.7749	-170.001
3606	12966	160	0.7324	-224.072
12948	13047	160	0.8226	29.996
424	1355	160	0.8169	-78.014
9442	9504	160	0.7567	-14.016
11380	12949	160	0.9273	-41.027
3444	12999	160	0.7827	183.045
4927	10030	160	0.7278	146.058
9453	9982	160	0.7334	132.042
3444	12948	160	0.855	-30.010
5622	9981	160	0.7192	-292.072
5622	10030	160	0.9253	15.995
3444	13022	160	0.7831	-146.059
9981	13012	160	0.773	98.963
9421	9504	160	0.8276	68.043
10030	13047	160	0.7469	-230.111
3606	13047	160	0.7768	-146.072
10117	12966	160	0.7379	-224.072
9442	9523	160	0.7027	132.042
11404	12950	160	0.7546	-14.016
1058	10030	160	0.72	34.006
1355	10028	160	0.7328	36.987
9421	12985	160	0.758	-108.025
9978	9981	160	0.7138	-366.047
9978	9982	160	0.8363	-105.031
12966	13047	160	0.8715	78.000
3444	9522	160	0.7808	30.011
4913	4972	160	0.8513	36.987
9421	9982	160	0.7719	169.029
12974	13012	160	0.7012	-15.995
4913	10030	160	0.704	188.068
5622	9983	160	0.803	60.004
12966	13022	160	0.7025	-68.044
9504	9977	160	0.7033	-238.044
3606	12999	160	0.7139	36.987
12985	13012	160	0.7348	115.001
11366	12999	160	0.7093	-23.016
4146	11401	160	0.8628	78.015
9421	9453	160	0.8086	36.987
5622	9504	160	0.8402	-132.042
3444	10117	160	0.7853	146.058
9977	9978	160	0.729	444.061
4146	9978	160	0.7439	158.013
11380	11401	160	0.7471	14.016
4939	10030	160	0.7076	110.054
4146	12985	160	0.7018	-224.071
4146	10049	160	0.7383	11.956
5622	9421	160	0.7766	-200.085
9421	12988	160	0.7578	-30.011
12950	12956	160	0.8523	78.014
9982	10049	160	0.9028	-41.026
9504	12988	160	0.7053	-98.054
12985	12988	160	0.7706	78.014
9522	13047	160	0.8047	-30.025
4146	9982	160	0.7243	52.982
12988	13012	160	0.7368	36.987
4939	4972	160	0.868	-41.027
4006	10725	161	0.9533	-26.014
3831	3990	163	0.8386	-0.036
10516	10524	163	0.7896	-17.026
10524	10571	163	0.7934	-9.993
3990	4049	163	0.8284	-162.053
10524	10562	163	0.794	35.037
4049	4902	163	0.8138	2.015
304	4049	163	0.8469	-162.053
3990	9827	163	0.8062	0.096
304	3831	163	0.8347	0.036
3990	10562	163	0.8049	0.044
304	3990	163	0.9782	0.000
9827	9958	163	1.0	0.009
6008	6043	167	0.81	-266.131
6008	6386	167	1.0	0.011
6244	6386	167	0.7992	-17.999
6008	6280	167	0.8254	-283.158
6131	6244	167	0.8417	266.131
6102	6386	167	0.8675	30.022
6144	6245	167	0.9653	-17.027
6043	6280	167	0.8847	-17.027
6285	6325	167	0.8086	-2.016
6131	6280	167	0.8677	-35.037
6131	6386	167	0.9193	248.132
6008	6131	167	0.9193	-248.120
6008	6244	167	0.7992	18.011
6043	6386	167	0.81	266.142
6030	6245	167	0.9581	-17.027
6102	6863	167	0.8113	-73.126
6280	6386	167	0.8254	283.169
6225	6245	167	0.8327	-15.993
6225	6280	167	0.8215	15.997
6008	6863	167	0.8078	-103.136
6030	6144	167	0.9762	0.000
6244	6285	167	0.8287	-0.000
6846	6863	167	0.9375	14.016
6386	6863	167	0.8078	-103.148
6008	6102	167	0.8675	-30.011
14404	14416	168	0.8177	-2.016
14404	14499	168	0.707	0.000
14416	14464	168	0.8271	18.011
14425	14499	168	0.7036	-26.016
1672	10857	169	0.7603	-40.068
10835	10857	169	0.9454	-32.026
10436	10857	169	0.8143	127.012
10436	10835	169	0.8744	159.038
1672	10835	169	0.8997	-8.042
1672	10563	169	0.767	15.994
1672	10436	169	0.8757	-167.080
1243	4211	170	0.8812	-41.026
1243	14708	170	0.8629	0.001
4211	14708	170	0.8391	41.027
714	4211	170	0.9171	0.000
109	714	170	0.8192	-0.000
3543	7105	170	0.8985	-0.000
1243	3543	170	0.8282	0.001
714	1243	170	0.8714	41.026
3543	11453	170	0.8656	-41.028
7105	11453	170	0.8403	-41.027
714	14708	170	0.8185	41.027
109	1243	170	0.8474	41.026
109	4211	170	0.8627	-0.000
109	14708	170	0.8963	41.027
5670	5702	172	0.8854	46.006
2425	2537	173	0.9329	-1.033
2421	2537	173	0.9493	-10.020
2379	2421	173	0.9521	-10.021
2379	2380	173	0.9632	129.043
1740	9527	174	0.8447	-1.004
9416	9419	178	0.8762	72.059
14733	14881	178	0.8683	-93.021
14687	14749	178	0.868	-21.983
14680	14795	178	0.901	42.011
14724	14727	178	0.8653	54.010
9398	9470	178	0.8619	40.028
14785	14853	178	0.9016	-14.015
14695	14736	178	0.8676	-11.999
14727	14925	178	0.8636	-11.959
14704	14877	178	0.8899	-40.032
14705	14799	178	0.8782	2.015
14678	14707	178	0.8659	-2.017
14678	14694	178	0.9152	27.995
14693	14704	178	0.8728	-14.015
14678	14726	178	0.8632	-63.011
14696	14814	178	0.9047	-21.983
14672	14704	178	0.8644	93.021
9461	14687	178	0.9046	38.016
14859	14885	178	0.8643	-14.016
9416	14696	178	0.8707	56.028
14697	14858	178	0.8995	-66.009
9397	9423	178	0.9023	100.051
9419	9439	178	0.8785	-63.011
14733	14792	178	0.8697	-23.962
9524	14687	178	0.8891	40.031
9416	9461	178	0.8855	3.996
14694	14702	178	0.9512	14.014
14858	14877	178	0.92	11.964
14792	14881	178	0.8779	-69.059
14693	14697	178	0.8727	-0.001
9419	9492	178	0.8706	-44.026
14704	14793	178	0.9026	-62.016
14687	14705	178	0.8864	-93.020
14814	14861	178	0.8813	-14.016
14762	14881	178	0.8993	-93.021
9408	9423	178	0.882	42.008
14705	14802	178	0.8629	30.010
14678	14685	178	0.8965	-0.000
9398	9409	178	0.8803	42.008
14697	14704	178	0.9284	-14.013
9461	9524	178	0.9405	-2.016
14775	14960	178	0.862	14.015
9441	14696	178	0.9425	40.032
14680	14877	178	0.8774	-42.047
14707	14853	178	0.8667	-107.036
9419	9530	178	0.8899	42.010
14672	14734	178	0.8949	13.515
14678	14702	178	0.9409	42.009
9385	14750	178	0.8884	-1.979
9416	9441	178	0.9231	15.997
14785	14881	178	0.9092	14.015
14678	14792	178	0.9262	-11.964
14724	14847	178	0.8615	54.010
9492	14819	178	0.88	12.000
14683	14724	178	0.8804	-12.000
14733	14762	178	0.875	0.000
9419	9461	178	0.8867	-68.063
9441	9461	178	0.9569	-12.001
9416	9492	178	0.9263	28.033
14673	14775	178	0.9304	42.010
14707	14792	178	0.8701	-9.947
14672	14701	178	0.9536	-0.501
9432	14795	178	0.8756	-2.014
9408	9419	178	0.902	-15.995
9418	9508	178	0.8922	0.016
14697	14793	178	0.8944	-76.029
14676	14818	178	0.866	-28.031
9461	14799	178	0.891	-52.989
14789	14925	178	0.8822	42.015
14687	14696	178	0.9357	14.017
14793	14858	178	0.9134	10.020
14678	14819	178	0.8613	42.009
14726	14888	178	0.9181	-14.016
9430	9508	178	1.0	0.014
9441	14687	178	0.9054	26.015
14818	14819	178	0.8788	84.057
9496	14724	178	0.8616	-42.010
14695	14960	178	0.8673	42.010
9408	9492	178	0.8872	-60.021
14683	14925	178	0.8668	30.051
9419	14736	178	0.8608	-36.994
14847	14888	178	0.9052	-56.026
9432	14696	178	0.8949	-30.008
14704	14824	178	0.8728	-48.001
14727	14841	178	0.869	-2.016
9432	14680	178	0.877	-44.024
14672	14743	178	0.8929	42.010
14676	14770	178	0.8929	-11.963
14733	14931	178	0.8757	112.053
14685	14792	178	0.8926	-11.964
9408	14685	178	0.8676	-90.031
9408	9416	178	0.9054	-88.054
9408	9461	178	0.9019	-84.058
14707	14770	178	0.8868	-23.963
9461	14696	178	0.9401	52.032
9416	14685	178	0.8957	-1.977
14793	14877	178	0.9042	21.984
14673	14695	178	0.9647	14.015
14696	14819	178	0.9111	-15.996
9408	9524	178	0.8671	-86.074
14697	14877	178	0.861	-54.045
14877	14928	178	0.8824	14.016
9416	14818	178	0.8678	-44.025
14793	14824	178	0.9361	14.015
9441	9524	178	0.9341	-14.016
9432	14687	178	0.9077	-44.025
9418	14724	178	0.8941	-1.975
14673	14736	178	0.8775	2.016
14685	14702	178	0.8928	42.009
14750	14819	178	0.8679	54.010
14676	14750	178	0.8754	2.016
14685	14819	178	0.9325	42.010
9418	9446	178	0.861	70.042
9492	14685	178	0.8821	-30.010
14770	14792	178	0.9365	14.016
9432	9441	178	0.8704	-70.039
14672	14705	178	0.8834	2.016
9524	14696	178	0.9146	54.048
14687	14795	178	0.8631	42.011
14720	14724	178	0.8936	2.015
14697	14824	178	0.9115	-62.014
9397	9483	178	0.8918	-1.979
14701	14734	178	0.9431	14.015
14680	14687	178	0.8655	-0.000
9385	9416	178	0.8812	11.998
14707	14733	178	0.8949	14.015
14795	14877	178	0.8949	-84.058
14702	14819	178	0.886	0.001
14707	14762	178	0.8955	14.016
14726	14847	178	0.893	42.010
9418	9430	178	0.8922	0.002
14707	14881	178	0.8819	-79.006
9441	14799	178	0.865	-64.990
14704	14858	178	0.9242	-51.996
9416	14819	178	0.8967	40.033
14685	14818	178	0.8811	-42.048
14683	14789	178	0.8851	-11.965
14676	14678	178	0.8744	14.016
9408	9441	178	0.8828	-72.057
14762	14931	178	0.8779	112.053
9408	14736	178	0.8612	-52.990
14695	14881	178	0.8774	-130.063
14680	14872	178	0.8605	-62.014
14685	14750	178	0.8839	-12.000
9432	14891	178	0.8604	-2.013
9397	9409	178	0.9457	30.010
14683	14727	178	0.894	42.010
14750	14818	178	0.8695	-30.048
14693	14778	178	0.9124	42.011
14819	14885	178	0.8703	27.995
9750	9752	179	0.8807	-42.011
3736	9622	180	0.9596	-0.000
1347	10026	181	0.955	0.000
875	1347	181	0.7332	-17.938
10026	10132	181	1.0	0.006
1347	10132	181	0.9502	0.006
3709	8741	184	0.9293	0.000
8724	8741	184	0.9275	-0.001
3709	8724	184	0.9293	0.001
6714	8001	186	0.8972	12.000
5726	9668	187	0.8691	-144.128
1379	9820	187	0.9158	-0.000
5726	8173	187	0.8977	-44.026
3812	8173	187	0.881	-28.010
300	1379	187	0.8711	-0.000
300	6955	187	0.8254	-0.073
9796	9820	187	0.8766	0.000
300	9820	187	0.9498	-0.000
4802	5726	187	0.8914	60.078
5726	6785	187	0.9161	-15.994
2755	6785	187	0.8396	-1.994
1379	9796	187	0.9574	-0.000
2755	5726	187	0.8717	14.000
6785	9796	187	0.828	229.133
2755	8413	187	0.8272	-1.979
6785	9668	187	0.8329	-128.134
3670	8012	189	0.9074	-0.001
3670	8250	189	0.9074	0.004
8012	8250	189	1.0	0.005
5435	5458	197	0.9129	122.038
5945	14487	199	0.8676	14.015
5945	6344	199	0.7441	46.004
6344	14487	199	0.7633	-31.989
135	7064	200	0.9009	9.984
3100	5500	201	0.8622	23.017
1948	3326	201	0.7676	-0.000
3326	5500	201	0.828	5.007
4766	5500	201	0.8118	41.026
3326	13287	201	0.8042	23.017
4081	8489	201	0.7767	-42.012
4081	8537	201	0.7738	-42.031
5348	7583	201	0.771	41.027
3326	7048	201	0.7794	-37.005
1948	8506	201	0.8354	0.000
1479	8537	201	0.8116	-24.019
7048	7583	201	0.8205	60.021
1614	4081	201	0.8231	41.028
3326	5348	201	0.7674	-18.011
5500	7048	201	0.8602	-42.011
1479	1948	201	0.8486	0.000
3100	5348	201	0.8259	0.000
3100	7583	201	0.8812	41.027
1479	8506	201	0.7682	0.000
1614	8537	201	0.9035	-1.003
5500	7583	201	0.9085	18.009
3100	4766	201	0.7806	-18.009
3326	7583	201	0.8245	23.016
3100	7048	201	0.8239	-18.994
8489	8537	201	1.0	-0.019
7583	13287	201	0.9545	0.001
5348	5500	201	0.7936	23.017
1479	8489	201	0.7923	-24.000
7040	7048	201	0.8368	41.027
3326	8506	201	0.8061	0.000
5500	13287	201	0.8982	18.010
3100	13287	201	0.8635	41.028
5348	7048	201	0.7793	-18.994
3100	3326	201	0.7853	18.011
1614	8489	201	0.902	-0.984
7048	13287	201	0.8053	60.022
4766	7048	201	0.8029	-0.985
1479	1614	201	0.7969	-23.016
4766	7040	201	0.7946	-42.012
3408	3759	202	0.8462	2.017
1450	3641	202	0.828	41.007
5661	10797	202	0.9183	-316.692
3403	3850	202	0.8496	-23.015
3075	4352	202	0.8319	17.989
3769	5218	202	0.8013	41.030
3075	4244	202	0.8488	18.011
3231	11620	202	0.8657	0.001
4244	4352	202	1.0	-0.021
8588	8645	202	0.8088	-41.026
9717	13860	202	0.8977	-41.028
3068	3706	202	0.848	-41.026
3408	11620	202	0.8107	0.002
3268	5884	202	0.8213	-2.034
3432	3712	202	0.867	-41.026
3403	3432	202	0.8605	-0.001
3195	3268	202	0.9371	41.027
3641	3759	202	0.9823	0.020
3068	3850	202	0.834	-23.015
3268	3408	202	0.8111	-120.133
3432	3437	202	0.8612	-23.016
3207	3268	202	0.8074	18.011
3068	5218	202	0.8258	-23.015
566	3403	202	0.8244	41.026
1450	10797	202	0.8575	-18.011
118	13550	202	0.8091	-26.016
3286	3404	202	0.8268	-0.002
4215	9867	202	0.8002	0.000
2224	3706	202	0.8544	-41.026
566	3712	202	0.805	-0.000
995	14000	202	0.9061	-41.026
3797	14443	202	0.8466	41.049
9747	9867	202	0.8001	-0.010
2224	3437	202	0.8092	-23.017
4230	14443	202	0.8351	-2.015
3286	9867	202	0.8559	-0.002
3134	3404	202	0.8134	-41.026
3717	3759	202	0.8	59.035
995	3808	202	0.8073	-23.019
3403	3712	202	0.8865	-41.027
2224	3432	202	0.8433	-0.001
3437	5218	202	0.8193	0.002
4810	10177	202	0.9	-41.026
10797	10920	202	0.8918	-41.026
3404	9867	202	0.8724	0.000
3134	13766	202	0.8034	-0.017
3231	3408	202	0.8285	-0.001
4810	10154	202	0.8669	-2.014
3075	3154	202	0.8826	41.026
3268	8573	202	0.813	-9.035
3437	3706	202	0.8659	-18.009
3432	14443	202	0.8326	0.001
3706	3712	202	0.8496	-0.001
3154	3404	202	0.8041	-53.027
566	3068	202	0.8765	41.026
3437	3769	202	0.9043	-41.028
6724	8573	202	0.8767	-2.014
8573	8588	202	0.8531	41.024
6983	9867	202	0.8014	41.027
3641	9717	202	0.8317	0.021
4301	4352	202	0.8169	15.974
3712	3769	202	0.8035	-23.018
3403	3437	202	0.8292	-23.017
3808	10797	202	0.8468	23.018
3404	3432	202	0.8428	39.011
3432	3706	202	0.8725	-41.025
3286	5265	202	0.8389	-0.001
3404	3408	202	0.8922	41.025
3717	7911	202	0.8182	-0.005
3195	5884	202	0.8165	38.993
3195	3207	202	0.8565	23.016
5661	10920	202	0.9246	-357.718
3706	3769	202	0.8572	-23.018
3268	6724	202	0.8078	-7.022
118	13753	202	0.8123	0.029
3403	3706	202	0.8158	-41.026
3403	3414	202	0.8288	-2.017
3154	4244	202	0.8127	-23.016
4244	13871	202	0.8052	-17.975
3432	3850	202	0.829	-23.014
1450	5661	202	0.8047	298.682
3414	11456	202	0.881	-41.024
3712	3850	202	0.8112	18.012
1450	3404	202	0.8116	-2.015
5661	11075	202	0.8032	-0.502
3404	10154	202	0.8372	26.015
3408	3641	202	0.8378	1.997
10797	14593	202	0.8035	-42.011
3850	5218	202	0.8236	0.000
10154	12423	202	0.8213	-44.025
3068	3403	202	0.8418	0.000
3068	3432	202	0.8693	-0.001
566	3850	202	0.8078	18.012
3712	14443	202	0.854	41.027
3408	4230	202	0.8253	0.001
4244	4301	202	0.8169	-15.995
3408	9867	202	0.8314	-41.025
3404	6983	202	0.8943	-41.027
3068	3437	202	0.8118	-23.017
3286	3408	202	0.8178	41.024
3437	3712	202	0.823	-18.010
3641	3717	202	0.8077	-59.015
3414	13753	202	0.8279	290.198
191	10154	202	0.8206	44.026
3712	3797	202	0.8271	-0.022
2224	3068	202	0.8383	-0.000
3759	9717	202	0.8262	0.001
2316	13550	202	0.8384	-0.000
3154	4352	202	0.8066	-23.037
3068	3712	202	0.8447	-41.027
995	1450	202	0.8179	18.010
3075	3404	202	0.8067	-12.000
3437	3850	202	0.8201	0.002
1450	3808	202	0.9164	-41.028
3706	5218	202	0.8188	18.011
1450	4352	202	0.838	27.975
566	3432	202	0.8277	41.026
8573	8645	202	0.8204	-0.002
13535	13753	202	0.8024	290.197
3068	14443	202	0.8028	0.000
1450	4244	202	0.8404	27.996
1450	3759	202	0.8308	41.027
710	1079	204	0.9273	18.011
7201	7247	206	0.7926	-18.010
7201	7213	206	0.7256	2.015
7211	7213	206	0.7653	2.015
325	12875	208	0.7557	11.999
2577	4953	208	0.8223	-62.037
4029	8389	208	0.8852	0.000
1482	13904	208	0.7587	-8.004
384	4953	208	0.9107	31.973
4029	12650	208	0.8159	-30.009
7291	8389	208	0.8346	2.015
4174	7013	208	0.7752	-14.016
7291	12875	208	0.7688	11.999
2577	2799	208	0.8073	-196.070
8146	13314	208	0.8209	-35.037
1482	12875	208	0.8122	30.010
2992	14049	208	0.846	0.000
384	2577	208	0.8247	94.010
2992	4174	208	0.7885	56.063
384	4029	208	0.8135	-68.043
8389	12884	208	0.8522	27.995
8389	12650	208	0.8096	-30.009
4967	13904	208	0.7674	11.964
4029	13314	208	0.814	-35.038
7291	12650	208	0.7686	-27.993
2992	7023	208	0.7567	14.016
2577	2992	208	0.8025	-28.031
325	8146	208	0.7832	2.015
325	7291	208	0.8466	0.000
9271	13904	208	0.8328	-2.014
4029	7291	208	0.8289	-2.015
384	8146	208	0.7818	-68.044
8146	8389	208	0.9113	0.000
1482	12650	208	0.7671	-9.982
8146	12650	208	0.7764	-30.008
4029	12884	208	0.8522	27.995
7291	13904	208	0.7571	-26.015
12875	12884	208	0.7928	18.011
325	1482	208	0.9013	-18.011
325	8389	208	0.8366	2.016
5547	7013	208	0.7995	-0.036
4029	8146	208	0.8945	-0.000
8146	12884	208	0.8691	27.995
8389	13314	208	0.8765	-35.038
2577	4174	208	0.7798	28.031
1482	7291	208	0.8673	18.011
6792	13201	209	0.7803	0.037
11301	13201	209	0.8164	0.109
2781	5810	213	0.8887	-42.083
1893	3825	213	0.909	18.011
7169	9897	213	0.9109	0.007
2652	6328	213	0.8666	-35.037
260	4261	213	0.928	0.000
2652	2781	213	0.9284	-42.010
3332	9897	213	0.8779	0.000
5810	9897	213	0.8969	141.104
3825	6917	213	0.9015	-18.011
447	13950	213	0.9026	-28.979
1969	4261	213	0.8879	27.011
6917	13950	213	0.8971	-27.995
3786	12525	213	0.8808	17.027
9876	10607	213	0.9833	0.011
5967	13950	213	0.912	147.163
260	4783	213	0.8707	-18.010
447	1893	213	0.8988	-0.984
2781	4783	213	0.8762	98.037
8659	10416	213	0.9117	-17.027
2652	10607	213	0.8844	0.012
260	1893	213	0.8854	-18.010
1893	2781	213	0.8985	-98.037
1969	4783	213	0.864	9.000
4783	9897	213	0.876	0.984
14001	14009	213	0.8771	-17.027
3786	10416	213	0.8706	-140.122
1969	6917	213	0.8953	9.000
4261	5463	213	0.9278	0.000
2781	10607	213	0.8938	42.022
3825	4783	213	0.8888	-18.011
3002	5967	213	0.8905	-112.125
1893	5810	213	0.8914	-140.121
5810	13950	213	0.9341	112.126
2781	13950	213	0.8778	70.042
447	6917	213	0.8834	-0.984
260	5463	213	0.9853	0.000
1893	4783	213	0.9566	-0.000
4783	13950	213	0.8653	-27.995
3034	13950	213	0.871	18.010
3825	5326	213	0.8969	-0.000
2781	12525	213	0.8681	-42.083
9897	13950	213	0.9171	-28.979
2781	6917	213	0.8948	98.037
447	9897	213	0.9547	-0.001
3825	4261	213	0.9619	-0.000
2781	9897	213	0.8834	99.021
3825	5463	213	0.9681	0.000
1893	6917	213	0.9704	0.000
5326	9766	213	0.9109	0.000
5810	6917	213	0.8893	140.121
1893	9897	213	0.9117	0.984
4783	5810	213	0.8707	-140.120
4261	5326	213	0.9209	0.000
447	7169	213	0.9568	-0.007
4261	9766	213	0.8671	0.000
9897	12525	213	0.8702	-141.104
447	5810	213	0.8767	-141.105
5810	5967	213	0.9034	-35.037
6917	9897	213	0.901	0.984
12525	13950	213	0.8978	112.126
4783	6917	213	0.9518	0.000
1969	3825	213	0.8837	27.011
260	6917	213	0.8782	-18.010
1893	13950	213	0.897	-27.995
2781	9876	213	0.8989	42.011
5810	12525	213	0.949	0.000
2652	9876	213	0.8923	0.000
260	5326	213	0.8912	0.000
1893	1969	213	0.9015	-9.000
5967	12525	213	0.8908	35.037
260	3825	213	0.9726	0.000
5326	5463	213	0.9105	0.000
4783	5463	213	0.8649	18.011
3002	14009	213	0.8801	-74.037
6060	14556	214	0.9533	-0.000
7375	14556	214	0.9056	0.000
4271	6385	214	0.9162	0.008
3798	6060	214	0.9654	0.000
4369	7127	214	0.8689	-0.008
3851	10508	214	0.8894	0.008
4271	14556	214	0.939	0.000
6060	6385	214	1.0	0.008
3798	14556	214	0.9468	0.000
3851	7127	214	0.9151	0.000
3798	4271	214	0.9192	-0.000
4271	4369	214	0.884	0.008
7127	7375	214	0.8927	-0.000
4368	7375	214	0.8843	-0.008
3851	7375	214	0.885	0.000
4368	10508	214	0.8894	-0.000
4368	7127	214	0.917	-0.008
7127	10508	214	0.906	0.008
4271	6060	214	0.9162	0.000
4271	7375	214	0.9148	-0.000
6385	14556	214	0.9533	-0.008
3851	4368	214	1.0	0.008
3798	6385	214	0.9654	0.008
9026	9169	215	0.8113	2.015
8838	8938	215	0.9286	340.133
8771	8917	215	0.8784	-43.043
4616	9026	215	0.7805	50.051
4616	8708	215	0.8222	50.050
8708	8992	215	0.9002	-0.000
8794	8829	215	0.9772	-17.027
8915	8949	215	0.9609	51.031
8771	8949	215	0.8125	2.016
8771	8786	215	0.9717	-17.027
8708	9026	215	0.9507	0.001
8771	8794	215	0.9367	9.985
8786	8838	215	0.9647	-368.164
8708	8949	215	0.8243	-50.052
4616	9040	215	0.816	24.033
4616	8949	215	0.9735	-0.002
8917	8938	215	0.86	-2.016
8786	8829	215	0.9362	9.985
8771	8838	215	0.9539	-385.191
8949	9026	215	0.7879	50.053
8992	9026	215	0.9092	0.001
8771	8938	215	0.9144	-45.059
8992	9169	215	0.7853	2.016
8838	8917	215	0.8604	342.148
4616	8771	215	0.8034	-2.018
4616	8915	215	0.958	-51.034
8949	9040	215	0.8186	24.035
8977	8992	215	0.8533	17.026
8977	9026	215	0.7801	17.027
8786	8938	215	0.9252	-28.032
9040	9115	215	0.8554	0.002
8786	8917	215	0.8768	-26.016
5474	5609	216	0.8396	-0.000
5474	5511	216	0.8753	18.011
7005	8342	217	0.8047	0.037
6870	8226	217	0.8081	0.000
13878	13883	217	0.8664	0.000
6870	7005	217	0.8642	0.000
7005	8226	217	0.8946	0.000
8226	13878	217	0.8212	0.036
6966	13878	217	0.8379	0.000
8226	8342	217	0.84	0.036
6966	8342	217	0.8291	0.000
6966	8226	217	0.9092	-0.036
6966	7005	217	0.8158	-0.036
14109	14177	218	0.724	-73.978
14109	14226	218	0.7842	-62.016
14138	14328	218	0.7742	-31.929
14079	14223	218	0.8279	-100.054
9991	14311	218	0.8608	-7.969
14177	14226	218	0.8225	11.963
14223	14241	218	0.9108	-15.993
10045	14074	218	0.907	44.026
10003	10050	218	0.8976	-82.044
14079	14080	218	0.9404	-94.006
10046	14226	218	0.7287	-11.962
14236	14256	218	0.8921	60.022
14241	14500	218	0.7775	64.015
5076	9122	218	0.8901	60.000
9967	10046	218	0.7094	-40.031
5097	5121	218	0.9246	-106.041
14343	14347	218	0.77	-44.027
5077	10045	218	0.9268	10.020
14102	14201	218	0.8585	140.048
9991	14256	218	0.895	-62.016
5156	9210	218	0.8904	-2.016
9210	10083	218	0.83	-105.021
3300	14071	218	0.7495	-44.026
9962	9991	218	0.8838	82.042
3300	14119	218	0.793	-2.015
5076	9998	218	0.8952	-44.025
5102	9122	218	0.9175	-2.017
10023	10046	218	0.9105	21.984
5077	5141	218	0.9095	86.036
9967	10005	218	0.9531	-21.982
10003	10089	218	0.8509	-60.021
9210	10079	218	0.9051	-42.010
10023	14213	218	0.753	62.014
5141	9122	218	0.9017	-44.026
5140	10003	218	0.8585	-84.057
5076	9964	218	0.9188	17.990
5140	5156	218	0.9519	-42.010
14175	14251	218	0.7359	51.995
14207	14343	218	0.8282	138.031
14241	14342	218	0.7285	63.021
14226	14293	218	0.8879	96.020
14080	14102	218	0.8129	-36.057
5076	5084	218	0.934	-15.994
