	pfcode	family_desc	genus_desc	species_desc	Reported_comp_Species	Reported_comp_Genus	Reported_comp_Family
224	https://www.sinergiawolfender.org/jlw/V100225	Hydrangeaceae	Hydrangea	Hydrangea macrophylla	293.0	473.0	533.0
225	https://www.sinergiawolfender.org/jlw/V100226	Caprifoliaceae	Lonicera	Lonicera japonica	312.0	681.0	3385.0
226	https://www.sinergiawolfender.org/jlw/V100227	Caprifoliaceae	Lonicera	Lonicera japonica	312.0	681.0	3385.0
227	https://www.sinergiawolfender.org/jlw/V100228	Salicaceae	Salix	Salix sp. (node not in ott3.3)	0.0	909.0	2946.0
228	https://www.sinergiawolfender.org/jlw/V100229	Schisandraceae	Schisandra	Schisandra chinensis	458.0	1669.0	3836.0
229	https://www.sinergiawolfender.org/jlw/V100230	Selaginellaceae	Selaginella	Selaginella doederleinii	23.0	332.0	332.0
230	https://www.sinergiawolfender.org/jlw/V100231	Brassicaceae	Sisymbrium	Sisymbrium officinale	4.0	18.0	5419.0
231	https://www.sinergiawolfender.org/jlw/V100232	Asteraceae	Echinops	Echinops giganteus	20.0	206.0	96094.0
232	https://www.sinergiawolfender.org/jlw/V100233	0	0	0	0.0	0.0	0.0
233	https://www.sinergiawolfender.org/jlw/V100234	Amaranthaceae	Pfaffia	Pfaffia sp. (node not in ott3.3)	0.0	27.0	983.0
234	https://www.sinergiawolfender.org/jlw/V100235	Pedaliaceae	Harpagophytum	Harpagophytum sp. (node not in ott3.3)	0.0	91.0	637.0
235	https://www.sinergiawolfender.org/jlw/V100236	Rutaceae	Citrus	Citrus aurantium	0.0	5061.0	21824.0
236	https://www.sinergiawolfender.org/jlw/V100237	Fabaceae	Mimosa	Mimosa pudica	27.0	168.0	59372.0
237	https://www.sinergiawolfender.org/jlw/V100238	Euphorbiaceae	Mallotus	Mallotus philippinensis	32.0	824.0	12356.0
238	https://www.sinergiawolfender.org/jlw/V100239	Lamiaceae	Leonotis	Leonotis nepetifolia	5.0	65.0	45837.0
239	https://www.sinergiawolfender.org/jlw/V100240	Lamiaceae	Salvia	Salvia fruticosa	264.0	9090.0	45837.0
240	https://www.sinergiawolfender.org/jlw/V100241	Pinaceae	Abies	Abies pinsapo	61.0	1341.0	9866.0
241	https://www.sinergiawolfender.org/jlw/V100242	Acanthaceae	Justicia	Justicia masiaca	0.0	513.0	1998.0
242	https://www.sinergiawolfender.org/jlw/V100243	Berberidaceae	Berberis	Berberis sp. (node not in ott3.3)	0.0	2165.0	4011.0
243	https://www.sinergiawolfender.org/jlw/V100244	Hamamelidaceae	Hamamelis	Hamamelis virginiana	245.0	245.0	334.0
244	https://www.sinergiawolfender.org/jlw/V100245	Solanaceae	Withania	Withania somnifera	543.0	711.0	13616.0
245	https://www.sinergiawolfender.org/jlw/V100246	Salicaceae	Casearia	Casearia sylvestris	208.0	606.0	2946.0
246	https://www.sinergiawolfender.org/jlw/V100247	Rubiaceae	Gardenia	Gardenia sp. (node not in ott3.3)	0.0	625.0	10467.0
247	https://www.sinergiawolfender.org/jlw/V100248	Onagraceae	Ludwigia	Ludwigia repens	0.0	14.0	1189.0
248	https://www.sinergiawolfender.org/jlw/V100249	Verbenaceae	Stachytarpheta	Stachytarpheta jamaicensis	1.0	31.0	3132.0
249	https://www.sinergiawolfender.org/jlw/V100250	Malvaceae	Tilia	Tilia platyphyllos	29.0	122.0	3518.0
250	https://www.sinergiawolfender.org/jlw/V100251	Alismataceae	Alisma	Alisma plantago-aquatica	412.0	432.0	623.0
251	https://www.sinergiawolfender.org/jlw/V100252	Poaceae	Avena	Avena sativa	206.0	243.0	4877.0
252	https://www.sinergiawolfender.org/jlw/V100253	Fabaceae	Senna	Senna alexandrina	172.0	1855.0	59372.0
253	https://www.sinergiawolfender.org/jlw/V100254	Apocynaceae	Catharanthus	Catharanthus roseus	984.0	1182.0	18617.0
254	https://www.sinergiawolfender.org/jlw/V100255	Lamiaceae	Ocimum	Ocimum americanum	83.0	928.0	45837.0
255	https://www.sinergiawolfender.org/jlw/V100256	Brassicaceae	Sisymbrium	Sisymbrium officinale	4.0	18.0	5419.0
256	https://www.sinergiawolfender.org/jlw/V100258	Rosaceae	Filipendula	Filipendula ulmaria	31.0	43.0	10608.0
257	https://www.sinergiawolfender.org/jlw/V100259	Lauraceae	Cryptocarya	Cryptocarya sp. (node not in ott3.3)	0.0	659.0	7451.0
258	https://www.sinergiawolfender.org/jlw/V100260	Bixaceae	Cochlospermum	Cochlospermum tinctorium	39.0	43.0	115.0
259	https://www.sinergiawolfender.org/jlw/V100261	Fabaceae	Senna	Senna alata	84.0	1855.0	59372.0
260	https://www.sinergiawolfender.org/jlw/V100262	Pinaceae	Pinus	Pinus sp. (node not in ott3.3)	0.0	4538.0	9866.0
261	https://www.sinergiawolfender.org/jlw/V100263	Asteraceae	Psiadia	Psiadia altissima	71.0	148.0	96094.0
262	https://www.sinergiawolfender.org/jlw/V100265	Urticaceae	Urtica	Urtica dioica	45.0	57.0	477.0
263	https://www.sinergiawolfender.org/jlw/V100266	Lauraceae	Cassytha	Cassytha filiformis	106.0	116.0	7451.0
264	https://www.sinergiawolfender.org/jlw/V100267	Combretaceae	Combretum	Combretum mucronatum	0.0	533.0	1467.0
265	https://www.sinergiawolfender.org/jlw/V100268	Poaceae	Cymbopogon	Cymbopogon sp. (node not in ott3.3)	0.0	558.0	4877.0
266	https://www.sinergiawolfender.org/jlw/V100269	Chloranthaceae	Sarcandra	Sarcandra glabra	162.0	186.0	879.0
267	https://www.sinergiawolfender.org/jlw/V100270	Asteraceae	Sigesbeckia	Sigesbeckia orientalis	37.0	60.0	96094.0
268	https://www.sinergiawolfender.org/jlw/V100271	0	0	0	0.0	0.0	0.0
269	https://www.sinergiawolfender.org/jlw/V100272	Rubiaceae	Cinchona	Cinchona pubescens	62.0	149.0	10467.0
270	https://www.sinergiawolfender.org/jlw/V100273	Apocynaceae	Saba	Saba comorensis	0.0	0.0	18617.0
271	https://www.sinergiawolfender.org/jlw/V100274	Pinaceae	Picea	Picea mariana	132.0	2185.0	9866.0
272	https://www.sinergiawolfender.org/jlw/V100275	Apocynaceae	Cabucala	Cabucala sp. (node not in ott3.3)	0.0	0.0	18617.0
273	https://www.sinergiawolfender.org/jlw/V100276	Cupressaceae	Platycladus	Platycladus orientalis	258.0	258.0	7223.0
274	https://www.sinergiawolfender.org/jlw/V100277	Amaranthaceae	Chamissoa	Chamissoa altissima	2.0	2.0	983.0
275	https://www.sinergiawolfender.org/jlw/V100278	Asteraceae	Tanacetum	Tanacetum parthenium	414.0	1708.0	96094.0
276	https://www.sinergiawolfender.org/jlw/V100279	Linderniaceae	Lindernia	Lindernia crustacea	0.0	4.0	84.0
277	https://www.sinergiawolfender.org/jlw/V100280	Myrtaceae	Myrtus	Myrtus communis	291.0	311.0	9739.0
278	https://www.sinergiawolfender.org/jlw/V100281	Berberidaceae	Epimedium	Epimedium sagittatum	209.0	801.0	4011.0
279	https://www.sinergiawolfender.org/jlw/V100282	Rubiaceae	Hamelia	Hamelia patens	10.0	11.0	10467.0
280	https://www.sinergiawolfender.org/jlw/V100283	Chloranthaceae	Sarcandra	Sarcandra glabra	162.0	186.0	879.0
281	https://www.sinergiawolfender.org/jlw/V100284	Betulaceae	Alnus	Alnus glutinosa	43.0	729.0	2308.0
282	https://www.sinergiawolfender.org/jlw/V100285	Rhamnaceae	Frangula	Frangula purshiana	47.0	85.0	2163.0
283	https://www.sinergiawolfender.org/jlw/V100286	Caprifoliaceae	Lonicera	Lonicera japonica	312.0	681.0	3385.0
284	https://www.sinergiawolfender.org/jlw/V100287	Rosaceae	Prunus	Prunus nota	0.0	2366.0	10608.0
285	https://www.sinergiawolfender.org/jlw/V100288	Asteraceae	Echinops	Echinops giganteus	20.0	206.0	96094.0
286	https://www.sinergiawolfender.org/jlw/V100289	Fabaceae	Albizia	Albizia sp. (node not in ott3.3)	0.0	378.0	59372.0
287	https://www.sinergiawolfender.org/jlw/V100290	Aristolochiaceae	Aristolochia	Aristolochia bracteolata	5.0	2323.0	3359.0
288	https://www.sinergiawolfender.org/jlw/V100291	Achariaceae	Caloncoba	Caloncoba welwitschii	0.0	16.0	126.0
289	https://www.sinergiawolfender.org/jlw/V100292	Rutaceae	Citrus	Citrus aurantium	0.0	5061.0	21824.0
290	https://www.sinergiawolfender.org/jlw/V100293	Rubiaceae	Gardenia	Gardenia sp. (node not in ott3.3)	0.0	625.0	10467.0
291	https://www.sinergiawolfender.org/jlw/V100294	Icacinaceae	Icacina	Icacina senegalensis	8.0	26.0	156.0
292	https://www.sinergiawolfender.org/jlw/V100295	Asparagaceae	Dracaena	Dracaena cochinchinensis	106.0	536.0	3646.0
293	https://www.sinergiawolfender.org/jlw/V100296	Chenopodiaceae	Chenopodium	Chenopodium quinoa	223.0	401.0	2135.0
294	https://www.sinergiawolfender.org/jlw/V100297	Malvaceae	Christiana	Christiana africana	17.0	17.0	3518.0
295	https://www.sinergiawolfender.org/jlw/V100298	Orobanchaceae	Euphrasia	Euphrasia rostkoviana	4.0	133.0	2368.0
296	https://www.sinergiawolfender.org/jlw/V100299	Rubiaceae	Sarcocephalus	Sarcocephalus latifolius	72.0	152.0	10467.0
297	https://www.sinergiawolfender.org/jlw/V100300	Urticaceae	Urtica	Urtica dioica	45.0	57.0	477.0
298	https://www.sinergiawolfender.org/jlw/V100301	Moraceae	Morus	Morus alba	670.0	1567.0	6850.0
299	https://www.sinergiawolfender.org/jlw/V100302	Pinaceae	Pinus	Pinus sp. (node not in ott3.3)	0.0	4538.0	9866.0
300	https://www.sinergiawolfender.org/jlw/V100303	Apiaceae	Bupleurum	Bupleurum scorzonerifolium	63.0	1106.0	14930.0
301	https://www.sinergiawolfender.org/jlw/V100304	Campanulaceae	Codonopsis	Codonopsis pilosula	90.0	363.0	1551.0
302	https://www.sinergiawolfender.org/jlw/V100305	Malvaceae	Grewia	Grewia bicolor	16.0	44.0	3518.0
303	https://www.sinergiawolfender.org/jlw/V100306	Clusiaceae	Garcinia	Garcinia kola	67.0	4035.0	4600.0
304	https://www.sinergiawolfender.org/jlw/V100307	Fabaceae	Gleditsia	Gleditsia australis	0.0	122.0	59372.0
305	https://www.sinergiawolfender.org/jlw/V100308	Rubiaceae	Sarcocephalus	Sarcocephalus latifolius	72.0	152.0	10467.0
306	https://www.sinergiawolfender.org/jlw/V100309	Smilacaceae	Smilax	Smilax glabra	66.0	539.0	539.0
307	https://www.sinergiawolfender.org/jlw/V100310	Cupressaceae	Thuja	Thuja plicata	68.0	358.0	7223.0
308	https://www.sinergiawolfender.org/jlw/V100311	Asteraceae	Echinacea	Echinacea angustifolia	155.0	488.0	96094.0
309	https://www.sinergiawolfender.org/jlw/V100312	Rutaceae	Zanthoxylum	Zanthoxylum clava-herculis	15.0	3320.0	21824.0
310	https://www.sinergiawolfender.org/jlw/V100313	Apiaceae	Hansenia	Hansenia weberbaueriana	52.0	135.0	14930.0
311	https://www.sinergiawolfender.org/jlw/V100314	Adoxaceae	Sambucus	Sambucus nigra	216.0	373.0	1300.0
312	https://www.sinergiawolfender.org/jlw/V100315	Polygalaceae	Securidaca	Securidaca sp. (node not in ott3.3)	0.0	103.0	1434.0
313	https://www.sinergiawolfender.org/jlw/V100316	Apocynaceae	Voacanga	Voacanga thouarsii	4.0	71.0	18617.0
314	https://www.sinergiawolfender.org/jlw/V100317	Cyanobacteria	Spirulina	Spirulina sp. (node not in ott3.3)	0.0	0.0	0.0
315	https://www.sinergiawolfender.org/jlw/V100318	Araliaceae	Polyscias	Polyscias fruticosa	32.0	98.0	6489.0
316	https://www.sinergiawolfender.org/jlw/V100319	Oleaceae	Forsythia	Forsythia suspensa	155.0	384.0	3719.0
317	https://www.sinergiawolfender.org/jlw/V100320	Polygonaceae	Fallopia	Fallopia multiflora	64.0	231.0	3695.0
318	https://www.sinergiawolfender.org/jlw/V100321	Chenopodiaceae	Chenopodium	Chenopodium quinoa	223.0	401.0	2135.0
319	https://www.sinergiawolfender.org/jlw/V100322	Polypodiaceae	Aglaomorpha	Aglaomorpha bonii	0.0	42.0	1127.0
320	https://www.sinergiawolfender.org/jlw/V100323	Convolvulaceae	Ipomoea	Ipomoea aquatica	27.0	1472.0	2334.0
321	https://www.sinergiawolfender.org/jlw/V100324	Convolvulaceae	Ipomoea	Ipomoea involucrata	0.0	1472.0	2334.0
322	https://www.sinergiawolfender.org/jlw/V100325	0	0	0	0.0	0.0	0.0
323	https://www.sinergiawolfender.org/jlw/V100326	Phyllanthaceae	Phyllanthus	Phyllanthus niruri	167.0	1043.0	2089.0
324	https://www.sinergiawolfender.org/jlw/V100327	Hypericaceae	Hypericum	Hypericum sp. (node not in ott3.3)	0.0	3626.0	4797.0
325	https://www.sinergiawolfender.org/jlw/V100328	Fagaceae	Quercus	Quercus velutina	0.0	1193.0	1732.0
326	https://www.sinergiawolfender.org/jlw/V100329	Rutaceae	Clausena	Clausena anisata	120.0	953.0	21824.0
327	https://www.sinergiawolfender.org/jlw/V100330	Poaceae	Oryza	Oryza sativa	335.0	412.0	4877.0
328	https://www.sinergiawolfender.org/jlw/V100331	Lauraceae	Cinnamomum	Cinnamomum burmannii	0.0	1363.0	7451.0
329	https://www.sinergiawolfender.org/jlw/V100332	Cornaceae	Cornus	Cornus sanguinea	0.0	317.0	1091.0
330	https://www.sinergiawolfender.org/jlw/V100333	Rosaceae	Crataegus	Crataegus laevigata	59.0	550.0	10608.0
331	https://www.sinergiawolfender.org/jlw/V100334	Gentianaceae	Gentiana	Gentiana lutea	197.0	1177.0	3551.0
332	https://www.sinergiawolfender.org/jlw/V100335	Moraceae	Maclura	Maclura pomifera	194.0	1029.0	6850.0
333	https://www.sinergiawolfender.org/jlw/V100336	Fabaceae	Desmodium	Desmodium styracifolium	70.0	318.0	59372.0
334	https://www.sinergiawolfender.org/jlw/V100337	Rutaceae	Citrus	Citrus aurantium	0.0	5061.0	21824.0
335	https://www.sinergiawolfender.org/jlw/V100338	Moraceae	Maclura	Maclura pomifera	194.0	1029.0	6850.0
336	https://www.sinergiawolfender.org/jlw/V100339	Cannabaceae	Trema	Trema orientale	23.0	35.0	1805.0
337	https://www.sinergiawolfender.org/jlw/V100340	Rosaceae	Prunus	Prunus nota	0.0	2366.0	10608.0
338	https://www.sinergiawolfender.org/jlw/V100341	Sapindaceae	Aesculus	Aesculus hippocastanum	233.0	460.0	2733.0
339	https://www.sinergiawolfender.org/jlw/V100342	Costaceae	Costus	Costus afer	18.0	103.0	183.0
340	https://www.sinergiawolfender.org/jlw/V100343	Nymphaeaceae	Nuphar	Nuphar luteum	0.0	96.0	355.0
341	https://www.sinergiawolfender.org/jlw/V100344	Piperaceae	Piper	Piper methysticum	323.0	5637.0	6288.0
342	https://www.sinergiawolfender.org/jlw/V100345	Asparagaceae	Ruscus	Ruscus hypoglossum	8.0	160.0	3646.0
343	https://www.sinergiawolfender.org/jlw/V100346	0	0	0	0.0	0.0	0.0
344	https://www.sinergiawolfender.org/jlw/V100347	Caprifoliaceae	Lonicera	Lonicera implexa	10.0	681.0	3385.0
345	https://www.sinergiawolfender.org/jlw/V100348	Myrtaceae	Syzygium	Syzygium cumini	130.0	857.0	9739.0
346	https://www.sinergiawolfender.org/jlw/V100349	Malvaceae	Tilia	Tilia sp. (node not in ott3.3)	0.0	122.0	3518.0
347	https://www.sinergiawolfender.org/jlw/V100350	Lamiaceae	Mentha	Mentha x piperita	357.0	2181.0	45837.0
348	https://www.sinergiawolfender.org/jlw/V100351	Malvaceae	Althaea	Althaea officinalis	65.0	150.0	3518.0
349	https://www.sinergiawolfender.org/jlw/V100352	Rosaceae	Crataegus	Crataegus monogyna	164.0	550.0	10608.0
350	https://www.sinergiawolfender.org/jlw/V100353	Lamiaceae	Orthosiphon	Orthosiphon aristatus	163.0	384.0	45837.0
351	https://www.sinergiawolfender.org/jlw/V100354	Rosaceae	Prunus	Prunus sp. (node not in ott3.3)	0.0	2366.0	10608.0
352	https://www.sinergiawolfender.org/jlw/V100355	Rutaceae	Zanthoxylum	Zanthoxylum nitidum	230.0	3320.0	21824.0
353	https://www.sinergiawolfender.org/jlw/V100356	Sapindaceae	Paullinia	Paullinia cupana	44.0	64.0	2733.0
354	https://www.sinergiawolfender.org/jlw/V100357	Geraniaceae	Geranium	Geranium robertianum	16.0	333.0	996.0
355	https://www.sinergiawolfender.org/jlw/V100358	Moraceae	Morus	Morus alba	670.0	1567.0	6850.0
356	https://www.sinergiawolfender.org/jlw/V100359	0	0	0	0.0	0.0	0.0
357	https://www.sinergiawolfender.org/jlw/V100360	Moraceae	Maclura	Maclura pomifera	194.0	1029.0	6850.0
358	https://www.sinergiawolfender.org/jlw/V100361	Apiaceae	Foeniculum	Foeniculum vulgare	414.0	414.0	14930.0
359	https://www.sinergiawolfender.org/jlw/V100362	Monimiaceae	Peumus	Peumus boldus	34.0	34.0	125.0
360	https://www.sinergiawolfender.org/jlw/V100363	Hymenochaetaceae	Inonotus	Inonotus hispidus	18.0	242.0	734.0
361	https://www.sinergiawolfender.org/jlw/V100364	Meliaceae	Turraea	Turraea sericea	0.0	270.0	9000.0
362	https://www.sinergiawolfender.org/jlw/V100365	Solanaceae	Withania	Withania somnifera	543.0	711.0	13616.0
363	https://www.sinergiawolfender.org/jlw/V100366	Fucaceae	Fucus	Fucus vesiculosus	56.0	102.0	171.0
364	https://www.sinergiawolfender.org/jlw/V100367	Adoxaceae	Viburnum	Viburnum lantana	20.0	926.0	1300.0
365	https://www.sinergiawolfender.org/jlw/V100368	Visceae	Viscum	Viscum album	147.0	427.0	0.0
366	https://www.sinergiawolfender.org/jlw/V100369	0	0	0	0.0	0.0	0.0
367	https://www.sinergiawolfender.org/jlw/V100370	Asteraceae	Erigeron	Erigeron canadensis	130.0	480.0	96094.0
368	https://www.sinergiawolfender.org/jlw/V100371	Meliaceae	Khaya	Khaya senegalensis	281.0	451.0	9000.0
369	https://www.sinergiawolfender.org/jlw/V100372	Moraceae	Morus	Morus alba	670.0	1567.0	6850.0
370	https://www.sinergiawolfender.org/jlw/V100373	0	0	0	0.0	0.0	0.0
371	https://www.sinergiawolfender.org/jlw/V100374	Asteraceae	Tagetes	Tagetes tenuifolia	6.0	447.0	96094.0
372	https://www.sinergiawolfender.org/jlw/V100375	Dioscoreaceae	Dioscorea	Dioscorea communis	74.0	1708.0	1708.0
373	https://www.sinergiawolfender.org/jlw/V100376	Cornaceae	Cornus	Cornus sanguinea	0.0	317.0	1091.0
374	https://www.sinergiawolfender.org/jlw/V100377	Dichapetalaceae	Dichapetalum	Dichapetalum mombuttense	0.0	26.0	27.0
375	https://www.sinergiawolfender.org/jlw/V100378	0	0	0	0.0	0.0	0.0
376	https://www.sinergiawolfender.org/jlw/V100379	Malvaceae	Tilia	Tilia x europaea	0.0	122.0	3518.0
377	https://www.sinergiawolfender.org/jlw/V100380	Malvaceae	Tilia	Tilia americana	4.0	122.0	3518.0
378	https://www.sinergiawolfender.org/jlw/V100381	Lamiaceae	Salvia	Salvia sp. (node not in ott3.3)	0.0	9090.0	45837.0
379	https://www.sinergiawolfender.org/jlw/V100382	Fabaceae	Entada	Entada phaseoloides	38.0	91.0	59372.0
380	https://www.sinergiawolfender.org/jlw/V100383	Apiaceae	Eryngium	Eryngium campestre	39.0	122.0	14930.0
381	https://www.sinergiawolfender.org/jlw/V100384	Araliaceae	Hedera	Hedera helix	215.0	599.0	6489.0
382	https://www.sinergiawolfender.org/jlw/V100385	Lamiaceae	Salvia	Salvia sclarea	238.0	9090.0	45837.0
383	https://www.sinergiawolfender.org/jlw/V100386	Cupressaceae	Cupressus	Cupressus sempervirens	141.0	258.0	7223.0
384	https://www.sinergiawolfender.org/jlw/V100387	Asteraceae	Arctium	Arctium lappa	212.0	230.0	96094.0
385	https://www.sinergiawolfender.org/jlw/V100388	Asparagaceae	Polygonatum	Polygonatum odoratum	33.0	262.0	3646.0
386	https://www.sinergiawolfender.org/jlw/V100389	Polygonaceae	Fallopia	Fallopia multiflora	64.0	231.0	3695.0
387	https://www.sinergiawolfender.org/jlw/V100390	Boraginaceae	Symphytum	Symphytum officinale	95.0	157.0	1830.0
388	https://www.sinergiawolfender.org/jlw/V100391	Rosaceae	Alchemilla	Alchemilla vulgaris	6.0	70.0	10608.0
389	https://www.sinergiawolfender.org/jlw/V100392	Betulaceae	Betula	Betula pubescens	160.0	1426.0	2308.0
390	https://www.sinergiawolfender.org/jlw/V100393	Meliaceae	Entandrophragma	Entandrophragma cylindricum	46.0	129.0	9000.0
391	https://www.sinergiawolfender.org/jlw/V100394	Combretaceae	Guiera	Guiera senegalensis	22.0	22.0	1467.0
392	https://www.sinergiawolfender.org/jlw/V100395	Hypericaceae	Hypericum	Hypericum sp. (node not in ott3.3)	0.0	3626.0	4797.0
393	https://www.sinergiawolfender.org/jlw/V100396	Adoxaceae	Sambucus	Sambucus nigra	216.0	373.0	1300.0
394	https://www.sinergiawolfender.org/jlw/V100397	Apiaceae	Centella	Centella asiatica	382.0	422.0	14930.0
395	https://www.sinergiawolfender.org/jlw/V100398	Asteraceae	Tagetes	Tagetes erecta	111.0	447.0	96094.0
396	https://www.sinergiawolfender.org/jlw/V100399	Asteraceae	Carthamus	Carthamus tinctorius	311.0	426.0	96094.0
397	https://www.sinergiawolfender.org/jlw/V100400	Asteraceae	Cynara	"Cynara cardunculus var. scolymus (re-ranked as ""species"", was ""varietas"" in ott3.3) (re-ranked as ""species"", was ""species"" in ott3.3)"	0.0	413.0	96094.0
398	https://www.sinergiawolfender.org/jlw/V100401	Poaceae	Avena	Avena sativa	206.0	243.0	4877.0
399	https://www.sinergiawolfender.org/jlw/V100402	Caprifoliaceae	Centranthus	Centranthus ruber	23.0	86.0	3385.0
400	https://www.sinergiawolfender.org/jlw/V100403	Oleaceae	Fraxinus	Fraxinus sp. (node not in ott3.3)	0.0	717.0	3719.0
401	https://www.sinergiawolfender.org/jlw/V100404	Rosaceae	Geum	Geum urbanum	0.0	253.0	10608.0
402	https://www.sinergiawolfender.org/jlw/V100405	Convolvulaceae	Ipomoea	Ipomoea parasitica	0.0	1472.0	2334.0
403	https://www.sinergiawolfender.org/jlw/V100406	Asteraceae	Matricaria	Matricaria chamomilla	265.0	400.0	96094.0
404	https://www.sinergiawolfender.org/jlw/V100407	Lamiaceae	Mentha	Mentha sp. (node not in ott3.3)	0.0	2181.0	45837.0
405	https://www.sinergiawolfender.org/jlw/V100408	Moraceae	Morus	Morus alba	670.0	1567.0	6850.0
406	https://www.sinergiawolfender.org/jlw/V100409	Primulaceae	Primula	Primula veris	60.0	252.0	2449.0
407	https://www.sinergiawolfender.org/jlw/V100410	Malvaceae	Tilia	Tilia sp. (node not in ott3.3)	0.0	122.0	3518.0
408	https://www.sinergiawolfender.org/jlw/V100412	Ranunculaceae	Actaea	Actaea racemosa	448.0	1430.0	13322.0
409	https://www.sinergiawolfender.org/jlw/V100413	Meliaceae	Entandrophragma	Entandrophragma utile	18.0	129.0	9000.0
410	https://www.sinergiawolfender.org/jlw/V100414	Rubiaceae	Corynanthe	Corynanthe johimbe	11.0	25.0	10467.0
411	https://www.sinergiawolfender.org/jlw/V100415	Nitrariaceae	Peganum	Peganum harmala	173.0	230.0	347.0
412	https://www.sinergiawolfender.org/jlw/V100416	Meliaceae	Entandrophragma	Entandrophragma angolense	28.0	129.0	9000.0
413	https://www.sinergiawolfender.org/jlw/V100417	Adoxaceae	Sambucus	Sambucus nigra	216.0	373.0	1300.0
414	https://www.sinergiawolfender.org/jlw/V100418	Fabaceae	Desmodium	Desmodium velutinum	5.0	318.0	59372.0
415	https://www.sinergiawolfender.org/jlw/V100419	0	0	0	0.0	0.0	0.0
416	https://www.sinergiawolfender.org/jlw/V100420	Rubiaceae	Crossopteryx	Crossopteryx febrifuga	18.0	18.0	10467.0
417	https://www.sinergiawolfender.org/jlw/V100421	Fabaceae	Ceratonia	Ceratonia siliqua	31.0	31.0	59372.0
